tweet_id,text,airline_sentiment
569988785330479104,"@united I need the phone number to baggage claim in LAX, my mom left her phone and someone called saying they would put it there but on",neutral
569862767236255744,@SouthwestAir how about fixing the wifi!  3rd flight where it's not working. 800 series plane so not like it's an old plane.,negative
567734499669454848,@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?,negative
567893808022568961,@united big up the pilot of 644 for turning 1hr on the tarmac to just a 20min delayed arrival,positive
569972985521532929,@AmericanAir Trying to get my flight changed through dallas. Calling your number just says thanks for calling and hangs up. Guess I'm stuck,negative
568818427579793409,@SouthwestAir you could be a little more accommodating with extending my flight credit.Whats 10 extra days!#notahappytraveler,negative
570286925556424705,@USAirways There is an error w/ my preferred status &amp; I'm not able to reach an agent via phone. Travel Friday. Need resolved - contact info?,negative
569084344930676736,@SouthwestAir @Imaginedragons #DestinationDragons Scavenger Hunt rules: http://t.co/vHgkiTzSaw,neutral
570003144366792704,@AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral,negative
567717415367090176,@SouthwestAir the last 4 times I've arrived @LASairport our gate has been blocked by a slow to depart plane leading to 30-60 min delays,negative
569911255399596032,@AmericanAir make that 7hours now,negative
570252044528959488,@JetBlue Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,neutral
570175202807586816,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,negative
569775147919372288,"@USAirways 4469, thank you for asking.",neutral
569709350903631873,@united he is so excellent and so reliable :) #happycustomer,positive
568870841120731138,@USAirways can u tell me if 5238 from clt to Jan has gotten out of the gate yet?  I will have a tight connection out of clt to mco.,neutral
567837314782765056,@united if your air traffic crew could get their shit together no one would notice the rudeness of the ground staff,negative
569934594268471296,“@JetBlue: Our fleet's on fleek. http://t.co/MB0hVfqB1t”-see what ihop started 😑,neutral
569666501504073728,"@USAirways rant cont... To top it all off, rescheduled flight to TPA at 10:10 is already delayed. How can they be that bad?",negative
569864689452077058,@AmericanAir I need to be back home tomorrow and no one is helping me. Please help me rebook for a flight tomorrow!,negative
569634077571051521,@AmericanAir Flight attendant #YeseniaHernandez provided excellent service among peculiar conditions throughout the day ✈ :-),positive
570102669299351553,"@AmericanAir no, you should do something about everything happened yesterday...",negative
569925362471211008,"@AmericanAir follows the Talent PM of #BDSM porn site http://t.co/UQGW6qsFFU. New ""Economy Dungeon"" class coming? http://t.co/pl9Sop5IHu",negative
568054702635483136,@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,neutral
569689297084919808,"@SouthwestAir I understand. But it's consistent, and been consistent for years. It's known around the country.",negative
569927127350407168,“@JetBlue: Our fleet's on fleek. http://t.co/JMnkJ6Bmc2” Jet Blizzue in the hizouse.,positive
569607757784952832,@USAirways @AmericanAir we are missing our connection due to delay out of LAS. What are we supposed to do now?,negative
568096875435282432,@JetBlue Disappointed we weren't allowed to bring on an aircraft approved carseat on an empty plane. Not cool.,negative
569638919131627522,"@AmericanAir @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",negative
568476518852247552,@SouthwestAir Scott is the best!!! Thank yo from the bottom of my heart💕#DestinationDragons with friends in LA @HayleyMad see u Friday,positive
569689826221363201,@AmericanAir you guys should really improve the service experience with your on site personnel. This has been one of the worst experiences.,negative
567791059393335297,"@united sorry, wrong link for the bag : http://t.co/pZAl4wtrEZ Thats the one i meant",neutral
569643388611330048,"@AmericanAir @sa_craig no, not helped one bit. actually ended up driving home due to extreme disorganization and lack of communication.",negative
570217450874146818,@USAirways. R U aware your wait time to talk to a sales agent is always 30-60 minutes? Unacceptable. At least employ a call back feature!,negative
568377392420356096,"@SouthwestAir DM sent! Thanks so much for responding! Your response was so timely, I missed it!",positive
569508406551322624,@SouthwestAir some woman gets on plane and holds 2 seats in the bulkhead for her friends with C boarding passes. I paid $ earlybird thx,negative
568107822275305472,@JetBlue The Magic eight ball has never steered me wrong  :),positive
569913736774823936,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp; are they coming in today on flight911,positive
568951377231114240,@united landing in Chicago - saw it once we were already airborne.,neutral
568972562819997696,@united Thank you so much for your help with my birthday trip! Tickets are confirmed! :-),positive
569210406222344192,@SouthwestAir flying back to Denver tomorrow. Should I rebook?,neutral
568862787193081856,@JetBlue dang. Pandora? Does it look like it may get pushed back more or is this likely it?,neutral
568416602728890370,@USAirways let's say it's directly correLate Flightd to the chance of a replacement case. I know which would cost the airline less!,negative
569164886397353985,@SouthwestAir Yes. I figured an hour was a long enough time to hold before giving up. Can somebody call me?,negative
570085487261700096,@USAirways  I've never been treated this badly,negative
569986246648442881,@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,negative
570032636657311744,@AmericanAir the status on my itinerary says on request in red. What's that mean?,neutral
567733177590874114,@united I appreciate the follow up.,positive
569209605198376961,@USAirways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  This is pathetic.,negative
569567167429128192,@united your agents (and service) on my weekend trip have been AMAZING!!! Thank you!!,positive
567824229296566272,@united said they would give us a refund. 30 days Late Flightr NO refund.,negative
568203369053077505,@united My feedback and concerns via your site aren’t going to improve my poor airport experiences.,negative
569637373853745152,@united. Once again your lack of customer centricity us astounding,negative
569622857120137216,@USAirways I do but the real ? Is why your staff can behave offensively. Flight 699. Please look into it. Message me if you want particulars,negative
569973278699352064,"@AmericanAir Will it be this year, do you think?",negative
569922837353402368,@united Just sent! Thanks :),positive
569431307152953344,".@united I wouldn't describe feces sprinkled in your bathroom as an inconvenience. To help, you might find my baggage you lost &amp; return it.",negative
569576038289711104,@SouthwestAir think you have great people working for you.,positive
569747668232065024,@united checked me in through security under the wrong name and given the wrong boarding pass. #AirlineSecurity,negative
570010882069151744,@JetBlue you found my camera!  Thank you!  You rock!,positive
570100409009770497,@SouthwestAir Looking forward to flying once again with #SWA on Friday! The #LUV airline. #DTW #MDW #TUS,positive
567822648047321088,@united @el_ingeniero don't check your baggage if you don't have to.  They will lose it!,negative
569602897572450305,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",negative
